invoiceStatus,hasInvoice,id,product id,product group,product name,type,priceQuantity,priceCurrency,priceVolume,quantity,volume,status,containerId,invoiceId,Invoice_Numnber,Container_Number,dateOfLoading,dateOfDelivery,taxRate,description,followUpStatus,elementId,containerOperationQualityId,value,name,country,logisticCostPerTon,endDate,harold_number
DRAFT,TRUE,3631,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.74,T,PENDING,2952,262,SU23-0-000-122,CT2023-01-0002842,14/02/2023 16:04,,0.19,,DELIVERED,,2952,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,640,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,24.88,T,PENDING,2626,68,SU23-0-000-027,CT2022-12-0002516,16/01/2023 11:04,,0.189999998,,LOADED,,2625,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3055,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,24.88,T,PENDING,2626,242,IN23-WFR-0-000-023,CT2022-12-0002516,16/01/2023 11:04,,0.2,,LOADED,,2625,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2249,6,Papier,Mixed paper from department stores,BUY,90,EUR,T,26.42,T,PENDING,2677,217,SU23-0-000-095,CT2022-12-0002567,03/01/2023 11:21,,0.19,,LOADED,,2676,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3092,6,Papier,Mixed paper from department stores,SELL,93,EUR,T,26.42,T,PENDING,2677,244,IN23-WFR-0-000-025,CT2022-12-0002567,03/01/2023 11:21,,0.2,,LOADED,,2676,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3701,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,23.52,T,PENDING,3285,264,SU23-0-000-124,CT2023-01-0003175,02/08/2023 0:00,,0.19,,LOADED,,3295,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,4468,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,25.13,T,PENDING,2989,284,SU23-0-000-140,CT2023-01-0002879,,,0.19,,DELIVERED,,2989,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,3800,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.76,T,PENDING,2981,269,SU23-0-000-128,CT2023-01-0002871,15/02/2023 09:50,,0.19,,DELIVERED,,2981,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,4466,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.69,T,PENDING,3002,284,SU23-0-000-140,CT2023-01-0002892,,,0.19,,DELIVERED,,3002,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,861,5,Papier,Cores,BUY,55,EUR,T,23.82,T,PENDING,3034,171,SU23-0-000-079,CT2023-01-0002924,18/01/2023 10:34,,0.19,,LOADED,,3034,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-388
DRAFT,TRUE,3690,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,24.23,T,PENDING,3261,263,SU23-0-000-123,CT2023-01-0003151,02/01/2023 0:00,,0.19,,DELIVERED,,3261,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,2301,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,26.77,T,PENDING,2661,168,SU23-0-000-078,CT2022-12-0002551,30/01/2023 10:50,,0.19,,LOADED,,2660,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3083,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,26.77,T,PENDING,2661,243,IN23-WFR-0-000-024,CT2022-12-0002551,30/01/2023 10:50,,0.2,,LOADED,,2660,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,4592,6,Papier,Mixed paper from department stores,BUY,96,EUR,T,26.48,T,PENDING,3934,291,SU23-0-000-144,CT2023-02-0003824,17/02/2023 18:13,,0.19,,LOADED,,3934,Melosch Export GmbH,ExportCycle GmbH,Deutschland,,28/02/2023 23:59,S2023-02-0-000-441
DRAFT,TRUE,3683,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,23.72,T,PENDING,3260,263,SU23-0-000-123,CT2023-01-0003150,02/01/2023 0:00,,0.19,,DELIVERED,,3260,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,857,5,Papier,Cores,BUY,55,EUR,T,26.55,T,PENDING,3033,171,SU23-0-000-079,CT2023-01-0002923,18/01/2023 10:34,,0.19,,LOADED,,3035,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-388
DRAFT,TRUE,639,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,25.19,T,PENDING,2625,68,SU23-0-000-027,CT2022-12-0002515,16/01/2023 11:04,,0.189999998,,LOADED,,2624,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3058,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,25.19,T,PENDING,2625,242,IN23-WFR-0-000-023,CT2022-12-0002515,16/01/2023 11:04,,0.2,,LOADED,,2624,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2145,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,25.78,T,PENDING,2611,68,SU23-0-000-027,CT2022-12-0002501,19/01/2023 11:04,,0.189999998,,DELIVERED,,,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3060,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,25.78,T,PENDING,2611,242,IN23-WFR-0-000-023,CT2022-12-0002501,19/01/2023 11:04,,0.2,,LOADED,,2690,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3795,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,25.07,T,PENDING,2975,269,SU23-0-000-128,CT2023-01-0002865,15/02/2023 09:49,,0.19,,DELIVERED,,2975,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,2245,6,Papier,Mixed paper from department stores,BUY,90,EUR,T,27.78,T,PENDING,2678,217,SU23-0-000-095,CT2022-12-0002568,03/01/2023 11:21,,0.19,,LOADED,,2677,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3090,6,Papier,Mixed paper from department stores,SELL,93,EUR,T,27.78,T,PENDING,2678,244,IN23-WFR-0-000-025,CT2022-12-0002568,03/01/2023 11:21,,0.2,,LOADED,,2677,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,649,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,26,T,PENDING,2630,68,SU23-0-000-027,CT2022-12-0002520,17/01/2023 11:04,,0.189999998,,LOADED,,2629,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3057,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,26,T,PENDING,2630,242,IN23-WFR-0-000-023,CT2022-12-0002520,17/01/2023 11:04,,0.2,,LOADED,,2629,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3512,6,Papier,Mixed paper from department stores,BUY,102,EUR,T,26.21,T,PENDING,3443,260,SU23-0-000-121,CT2023-01-0003333,02/07/2023 0:00,,0.19,,DELIVERED,,3443,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,2813,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,20.86,T,PENDING,2686,223,SU23-0-000-099,CT2022-12-0002576,25/01/2023 15:07,,0.12,,LOADED,,,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3035,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,20.86,T,PENDING,2686,241,IN23-WFR-0-000-022,CT2022-12-0002576,25/01/2023 15:07,,0.2,,LOADED,,2685,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3633,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,25.33,T,PENDING,2951,262,SU23-0-000-122,CT2023-01-0002841,14/02/2023 16:04,,0.19,,DELIVERED,,2951,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,4586,6,Papier,Mixed paper from department stores,BUY,96,EUR,T,26.16,T,PENDING,3930,291,SU23-0-000-144,CT2023-02-0003820,17/02/2023 18:13,,0.19,,LOADED,,3940,Melosch Export GmbH,ExportCycle GmbH,Deutschland,,28/02/2023 23:59,S2023-02-0-000-441
DRAFT,TRUE,2305,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,24.09,T,PENDING,2651,168,SU23-0-000-078,CT2022-12-0002541,30/01/2023 10:50,,0.19,,LOADED,,2650,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3075,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,24.09,T,PENDING,2651,243,IN23-WFR-0-000-024,CT2022-12-0002541,30/01/2023 10:50,,0.2,,LOADED,,2650,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2285,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,24.44,T,PENDING,2669,168,SU23-0-000-078,CT2022-12-0002559,30/01/2023 10:50,,0.19,,LOADED,,2668,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3078,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,24.44,T,PENDING,2669,243,IN23-WFR-0-000-024,CT2022-12-0002559,30/01/2023 10:50,,0.2,,LOADED,,2668,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3682,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,24.09,T,PENDING,3263,263,SU23-0-000-123,CT2023-01-0003153,02/01/2023 0:00,,0.19,,DELIVERED,,3263,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,4434,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,25.37,T,PENDING,2990,284,SU23-0-000-140,CT2023-01-0002880,,,0.19,,DELIVERED,,2990,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,3815,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,23.75,T,PENDING,2973,269,SU23-0-000-128,CT2023-01-0002863,15/02/2023 09:49,,0.19,,DELIVERED,,2973,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,2303,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,25.86,T,PENDING,2670,168,SU23-0-000-078,CT2022-12-0002560,30/01/2023 10:50,,0.19,,LOADED,,2669,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3067,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,25.86,T,PENDING,2670,243,IN23-WFR-0-000-024,CT2022-12-0002560,30/01/2023 10:50,,0.2,,LOADED,,2669,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,635,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,23.09,T,PENDING,2621,68,SU23-0-000-027,CT2022-12-0002511,16/01/2023 11:04,,0.189999998,,LOADED,,2620,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3045,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,23.09,T,PENDING,2621,242,IN23-WFR-0-000-023,CT2022-12-0002511,16/01/2023 11:04,,0.2,,LOADED,,2620,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,4472,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.04,T,PENDING,2995,284,SU23-0-000-140,CT2023-01-0002885,,,0.19,,DELIVERED,,2995,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,4596,6,Papier,Mixed paper from department stores,BUY,96,EUR,T,26.09,T,PENDING,3933,291,SU23-0-000-144,CT2023-02-0003823,17/02/2023 18:13,,0.19,,LOADED,,3933,Melosch Export GmbH,ExportCycle GmbH,Deutschland,,28/02/2023 23:59,S2023-02-0-000-441
DRAFT,TRUE,3908,6,Papier,Mixed paper from department stores,BUY,107,EUR,T,25.64,T,PENDING,3691,277,SU23-0-000-134,CT2023-02-0003581,15/02/2023 15:18,,0.19,,DELIVERED,,3691,Melosch Export GmbH,ExportCycle GmbH,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,3536,6,Papier,Mixed paper from department stores,BUY,102,EUR,T,26.57,T,PENDING,3444,260,SU23-0-000-121,CT2023-01-0003334,02/06/2023 0:00,,0.19,,DELIVERED,,3444,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,3619,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,25.86,T,PENDING,2954,262,SU23-0-000-122,CT2023-01-0002844,14/02/2023 16:04,,0.19,,DELIVERED,,2954,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,2241,6,Papier,Mixed paper from department stores,BUY,90,EUR,T,25.71,T,PENDING,2675,217,SU23-0-000-095,CT2022-12-0002565,03/01/2023 11:21,,0.19,,LOADED,,2674,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3087,6,Papier,Mixed paper from department stores,SELL,93,EUR,T,25.71,T,PENDING,2675,244,IN23-WFR-0-000-025,CT2022-12-0002565,03/01/2023 11:21,,0.2,,LOADED,,2674,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2319,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,25.1,T,PENDING,2655,168,SU23-0-000-078,CT2022-12-0002545,30/01/2023 10:50,,0.19,,LOADED,,2654,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3065,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,25.1,T,PENDING,2655,243,IN23-WFR-0-000-024,CT2022-12-0002545,30/01/2023 10:50,,0.2,,LOADED,,2654,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3648,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,26.61,T,PENDING,2957,262,SU23-0-000-122,CT2023-01-0002847,14/02/2023 16:04,,0.19,,DELIVERED,,2957,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,630,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,25.18,T,PENDING,2622,68,SU23-0-000-027,CT2022-12-0002512,16/01/2023 11:04,,0.189999998,,LOADED,,2621,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3046,6,Papier,Mixed paper from department stores,SELL,96.5,EUR,T,25.18,T,PENDING,2622,242,IN23-WFR-0-000-023,CT2022-12-0002512,16/01/2023 11:04,,0.2,,LOADED,,2621,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,859,5,Papier,Cores,BUY,55,EUR,T,26.25,T,PENDING,3365,171,SU23-0-000-079,CT2023-01-0003255,18/01/2023 10:34,,0.19,,LOADED,,3366,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-388
DRAFT,TRUE,2751,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,21.86,T,PENDING,2685,223,SU23-0-000-099,CT2022-12-0002575,26/01/2023 15:07,,0.19,,LOADED,,2684,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3043,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,21.86,T,PENDING,2685,241,IN23-WFR-0-000-022,CT2022-12-0002575,26/01/2023 15:07,,0.2,,LOADED,,2684,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3697,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,22.82,T,PENDING,3292,264,SU23-0-000-124,CT2023-01-0003182,02/07/2023 0:00,,0.19,,LOADED,,3292,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,2761,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,26.63,T,PENDING,2682,223,SU23-0-000-099,CT2022-12-0002572,26/01/2023 15:07,,0.19,,LOADED,,2681,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3038,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,26.63,T,PENDING,2682,241,IN23-WFR-0-000-022,CT2022-12-0002572,26/01/2023 15:07,,0.2,,LOADED,,2681,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2750,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,23.53,T,PENDING,2690,241,IN23-WFR-0-000-022,CT2022-12-0002580,26/01/2023 15:07,,0.2,,LOADED,,2689,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2749,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,23.53,T,PENDING,2690,223,SU23-0-000-099,CT2022-12-0002580,26/01/2023 15:07,,0.19,,LOADED,,2689,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2295,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,26.34,T,PENDING,2664,168,SU23-0-000-078,CT2022-12-0002554,30/01/2023 10:50,,0.19,,LOADED,,2663,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3080,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,26.34,T,PENDING,2664,243,IN23-WFR-0-000-024,CT2022-12-0002554,30/01/2023 10:50,,0.2,,LOADED,,2663,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,4588,6,Papier,Mixed paper from department stores,BUY,96,EUR,T,25.55,T,PENDING,3939,291,SU23-0-000-144,CT2023-02-0003829,17/02/2023 18:13,,0.19,,LOADED,,3939,Melosch Export GmbH,ExportCycle GmbH,Deutschland,,28/02/2023 23:59,S2023-02-0-000-441
DRAFT,TRUE,4460,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.81,T,PENDING,2998,284,SU23-0-000-140,CT2023-01-0002888,,,0.19,,DELIVERED,,2998,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,3639,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,20.88,T,PENDING,2947,262,SU23-0-000-122,CT2023-01-0002837,14/02/2023 16:04,,0.19,,DELIVERED,,2947,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,3860,6,Papier,Mixed paper from department stores,BUY,97.5,EUR,T,24.76,T,PENDING,3293,264,SU23-0-000-124,CT2023-01-0003183,02/06/2023 0:00,,0.19,,LOADED,,3293,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,4470,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,22.48,T,PENDING,2984,284,SU23-0-000-140,CT2023-01-0002874,,,0.19,,DELIVERED,,2984,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,2973,6,Papier,Mixed paper from department stores,SELL,95,EUR,T,26.22,T,PENDING,2645,240,IN23-WFR-0-000-026,CT2022-12-0002535,05/02/2023 11:08,,0.2,,DELIVERED,,,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2033,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,26.22,T,PENDING,2645,167,SU23-0-000-077,CT2022-12-0002535,05/02/2023 11:08,,0.19,,LOADED,,2644,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,4462,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,24.68,T,PENDING,2996,284,SU23-0-000-140,CT2023-01-0002886,,,0.19,,DELIVERED,,2996,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,154,4,Papier,Mixed paper collection,BUY,20,EUR,T,21.5,T,PENDING,2797,27,SU22-0-000-001,CT2022-12-0002687,05/01/2023 10:41,31/12/2022 11:37,0.189999998,,LOADED,,,BÄSEKNEWLER HEXEN ZIEROLSHOFEN,Black Forest Hexen,Deutschland,,31/01/2023 23:59,S2022-12-0-000-361
DRAFT,TRUE,3824,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,22.49,T,PENDING,2969,269,SU23-0-000-128,CT2023-01-0002859,15/02/2023 09:48,,0.19,,DELIVERED,,2969,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,2289,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,24.69,T,PENDING,2665,168,SU23-0-000-078,CT2022-12-0002555,30/01/2023 10:50,,0.19,,LOADED,,2664,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3073,6,Papier,Mixed paper from department stores,SELL,93.5,EUR,T,24.69,T,PENDING,2665,243,IN23-WFR-0-000-024,CT2022-12-0002555,30/01/2023 10:50,,0.2,,LOADED,,2664,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3522,6,Papier,Mixed paper from department stores,BUY,102,EUR,T,25.28,T,PENDING,3437,260,SU23-0-000-121,CT2023-01-0003327,02/06/2023 0:00,,0.19,,DELIVERED,,3437,Nehlsen Stoffstrom GmbH & Co. KG Finanzbuchhaltung  / SSM,Nehlsen Resources,Deutschland,,28/02/2023 23:59,S2023-01-0-000-400
DRAFT,TRUE,2988,6,Papier,Mixed paper from department stores,SELL,95,EUR,T,22.52,T,PENDING,2633,240,IN23-WFR-0-000-026,CT2022-12-0002523,05/02/2023 11:08,,0.2,,DELIVERED,,,ANTHON B. NILSEN SAS,Nilsen Solutions,France,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,2061,6,Papier,Mixed paper from department stores,BUY,91,EUR,T,22.52,T,PENDING,2633,167,SU23-0-000-077,CT2022-12-0002523,05/02/2023 11:08,,0.19,,LOADED,,2632,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-386
DRAFT,TRUE,3821,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,20.9,T,PENDING,2964,269,SU23-0-000-128,CT2023-01-0002854,15/02/2023 09:47,,0.19,,DELIVERED,,2964,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
DRAFT,TRUE,4452,6,Papier,Mixed paper from department stores,BUY,86,EUR,T,21.08,T,PENDING,2986,284,SU23-0-000-140,CT2023-01-0002876,,,0.19,,DELIVERED,,2986,VEOLIA Umweltservice Wertstoffmanagement GmbH SKP Sales,EnviroCycle,Deutschland,,28/02/2023 23:59,S2023-01-0-000-387
